4.41E-03,0.0080703,0.0097381,1.66E-05,3.17E-04,0.047915,3.92E-05,0.014,2.69E-05,0.018472,5.68E-05,0.00016054,0.013548,0.0037148,0.0094757,0.047488,0.0045711,0.0097641,1.65E-05,0.0043748,0.011681,0.035564,0.016819,0.041363,0.00016979,0.0092329,0.017819
8.27E-03,0.003252,0.022606,1.69E-05,6.70E-06,0.035134,5.55E-06,0.011323,1.21E-06,0.0075582,0.0018514,7.33E-06,0.002224,0.0035918,0.0067909,0.046692,0.00099412,0.0052412,4.05E-06,0.012032,0.020775,0.020368,0.0072882,0.014026,4.92E-06,0.01723,0.026698
4.07E-03,0.0051239,0.014604,0.00018103,5.59E-05,0.022122,0.0025615,0.010032,0.0060939,0.020801,0.0023644,4.46E-05,0.0051101,0.0021329,0.005717,0.035079,0.001297,0.0064008,0.00029782,0.013285,0.015441,0.013611,0.0061731,0.019513,4.66E-06,0.0079075,0.021331
1.47E-02,0.0073798,0.022782,5.24E-05,5.30E-06,0.036464,5.17E-06,0.011571,1.56E-05,0.0034883,0.00052516,1.03E-06,0.0037462,0.0010474,0.0093582,0.062814,0.0038647,0.0060297,8.26E-06,0.0046253,0.030639,0.032112,0.013513,0.016951,0.000758,0.014208,0.022502
2.45E-02,0.0068017,0.0068238,8.16E-05,2.56E-04,0.026397,1.31E-05,0.011602,1.67E-05,0.012568,0.0096229,0.0038417,0.0016158,0.0038396,0.0076834,0.024858,0.0026824,0.0088706,1.71E-05,0.015271,0.023328,0.032695,0.0084024,0.031029,0.0035362,0.012221,0.024251
8.96E-03,0.0040379,0.021929,0.0011962,6.45E-05,0.0096816,0.002661,0.01431,0.0060451,0.0085606,0.0011337,4.45E-05,0.0017953,0.0049323,0.0023549,0.026217,0.0075011,0.0022078,0.00028392,0.0031105,0.013512,0.012623,0.0059335,0.011715,2.12E-05,0.0067308,0.021538
5.94E-03,0.0062755,0.019716,0.00053081,6.31E-04,0.030108,0.0026665,0.019677,0.0067106,0.018596,0.00040116,0.00087099,0.0041396,0.0039129,0.0068233,0.039033,0.0020459,0.008964,0.0002779,0.013734,0.014841,0.026787,0.020198,0.026273,0.00033894,0.0085149,0.023997
4.04E-02,0.045101,0.049498,0.0004167,2.94E-04,0.030268,0.0027322,0.031182,0.00029376,0.02098,0.00092815,0.00031943,0.010828,0.013056,0.038309,0.067918,0.015575,0.036965,0.00137,0.029032,0.057317,0.050339,0.058401,0.026894,0.0037751,0.045959,0.048735
1.03E-02,0.0076848,0.021751,1.69E-05,1.34E-04,0.028687,1.19E-05,0.005194,0.00010431,0.0086116,0.00082684,1.17E-05,0.0055974,0.0040149,0.0074679,0.059841,0.0032592,0.0091909,4.17E-06,0.012227,0.034465,0.049647,0.010739,0.03154,0.0035513,0.023289,0.022051
9.89E-03,0.0040131,0.019046,0.00043668,5.73E-05,0.012157,0.0026724,0.011096,0.0064017,0.016034,0.0014888,0.00027955,0.0031699,0.0050146,0.0023636,0.030489,0.0031833,0.003378,0.00026722,0.0085654,0.013474,0.01369,0.0071686,0.013025,5.06E-06,0.0088614,0.02357
9.69E-03,0.0054061,0.017896,3.08E-05,1.69E-05,0.012512,2.48E-05,0.019441,0.00010405,0.007878,7.90E-05,0.00037305,0.0015693,0.0027768,0.0027402,0.038087,0.0027783,0.0043747,3.72E-06,0.0037268,0.015846,0.014637,0.015334,0.0092093,2.72E-05,0.0046445,0.026483
5.93E-03,0.0030013,0.0089273,1.30E-05,2.29E-04,0.018357,0.0001389,0.0024685,0.00010473,0.017439,0.0012967,0.0032825,0.00081664,0.00084701,0.0046387,0.024507,0.0030929,0.0040893,9.53E-05,0.002358,0.0082626,0.008651,0.006667,0.012847,1.16E-05,0.012292,0.01015
2.11E-02,0.0039045,0.018834,1.81E-05,2.93E-06,0.013566,3.22E-06,0.011728,1.13E-06,0.0025772,0.00058026,2.08E-07,0.0017133,0.00078916,0.004869,0.032334,0.0010887,0.0058628,3.77E-06,0.0085081,0.029173,0.0072957,0.0102,0.013723,0.00044213,0.032655,0.017254
7.04E-03,0.019431,0.01768,3.96E-05,3.72E-04,0.044537,1.07E-05,0.021075,0.00034068,0.0067624,0.00077332,0.00089854,0.0022355,0.0030843,0.02008,0.041067,0.0039,0.020514,4.12E-06,0.0082612,0.016597,0.025341,0.024452,0.016677,0.00066797,0.0069729,0.014317
1.74E-02,0.016372,0.03283,0.00012956,1.52E-04,0.032868,3.00E-05,0.01278,2.42E-06,0.012622,0.00038972,2.41E-05,0.012669,0.0054761,0.0098302,0.064379,0.0064496,0.01076,1.50E-05,0.011339,0.034357,0.028843,0.017306,0.035698,0.0037001,0.036796,0.02084
7.90E-03,0.0076424,0.019981,3.51E-05,1.39E-04,0.042069,7.06E-06,0.010123,4.12E-06,0.016947,6.72E-05,1.96E-05,0.0093189,0.0075001,0.0087343,0.04873,0.0051342,0.0066161,2.42E-05,0.0084986,0.025381,0.055946,0.011123,0.047935,0.0035498,0.011259,0.020248
1.63E-02,0.0065975,0.024701,0.00012164,2.40E-04,0.026873,0.00012728,0.018205,9.75E-05,0.012314,6.54E-05,1.59E-05,0.00088594,0.0048188,0.0044083,0.036739,0.0043466,0.014168,2.49E-05,0.010018,0.035628,0.032128,0.014838,0.044229,0.0037133,0.03582,0.027228
9.17E-03,0.0093392,0.0064058,0.0026815,2.63E-04,0.044383,0.00016463,0.020152,0.00012393,0.010175,0.00085179,0.00046896,0.0026675,0.0030714,0.0078829,0.038363,0.0038468,0.0097754,0.00010141,0.0037089,0.019408,0.045127,0.021229,0.036264,0.0040902,0.0062402,0.010016
8.58E-03,0.0075386,0.0067563,6.45E-06,1.47E-04,0.039657,2.42E-05,0.023493,1.71E-05,0.00646,0.00034639,0.00045104,0.0095902,0.0049864,0.011192,0.031168,0.0034218,0.0073417,1.15E-06,0.0035917,0.015522,0.044883,0.016548,0.035601,0.00051681,0.0054543,0.0096578
2.08E-02,0.0054513,0.0051007,8.44E-06,5.45E-07,0.013227,4.57E-06,0.0067053,3.98E-07,0.0068753,6.22E-05,4.47E-07,0.0011134,0.0012453,0.0007736,0.026995,0.0019378,0.003383,4.03E-06,0.007578,0.018831,0.014284,0.0050952,0.0070023,4.75E-06,0.018288,0.020041
4.06E-03,0.0064512,0.012791,0.00013492,5.86E-06,0.021503,1.10E-05,0.013486,6.66E-06,0.0041155,0.0021932,0.00010576,0.0053228,0.0037979,0.0057014,0.029355,0.0043479,0.0075222,1.79E-06,0.0018254,0.016473,0.01815,0.0070337,0.01387,0.00093707,0.0071254,0.016088
5.21E-03,0.0073672,0.0059354,7.92E-06,1.60E-04,0.06552,2.82E-05,0.015231,3.55E-06,0.0089435,0.00036819,0.00014108,0.01049,0.0058583,0.010118,0.035812,0.0048813,0.0095926,3.91E-07,0.004176,0.017886,0.05252,0.016518,0.054237,0.0039443,0.0080142,0.010219
1.02E-02,0.037749,0.016194,0.0027375,1.14E-04,0.038568,0.00033681,0.016955,0.00011453,0.020544,0.00070529,0.0068589,0.0033866,0.0067629,0.057338,0.027332,0.0067411,0.048107,0.00035292,0.01434,0.014441,0.026636,0.038697,0.030834,0.00017017,0.0099234,0.011176
1.02E-02,0.011953,0.033252,4.64E-06,4.81E-05,0.038202,0.0026729,0.010828,0.0061554,0.017541,0.001592,4.88E-06,0.0063511,0.0062827,0.012183,0.06811,0.0069449,0.0097213,0.00029404,0.019717,0.037349,0.034189,0.012781,0.023814,8.40E-06,0.021912,0.03166
1.63E-02,0.0093599,0.0081238,0.00018227,2.82E-04,0.040801,1.74E-05,0.019388,0.0061006,0.017902,5.84E-05,0.00026573,0.010118,0.0079253,0.0075125,0.041318,0.0076475,0.0084106,0.00028779,0.0097325,0.014272,0.036395,0.01276,0.032605,1.76E-05,0.017588,0.015785
5.19E-03,0.0031057,0.026666,0.00012129,7.79E-07,0.013391,2.16E-05,0.013141,1.19E-05,0.014255,0.0006315,3.30E-05,0.0010428,0.0026209,0.0039349,0.035303,0.002266,0.0031432,1.43E-05,0.0027537,0.01021,0.014188,0.01008,0.014494,1.21E-05,0.012834,0.021311
3.88E-03,0.0032554,0.018653,7.05E-05,3.85E-04,0.017068,2.99E-05,0.01563,0.00038661,0.010654,0.0006241,0.0004119,0.0026694,0.0040691,0.0037616,0.028903,0.0025259,0.0036098,3.85E-06,0.0027123,0.0083159,0.011947,0.0052696,0.01053,5.15E-06,0.0069843,0.018693
0.0063417,0.0097564,0.012867,0.0029792,7.51E-04,0.030917,0.0035228,0.023951,0.0070926,0.013671,0.00043547,0.0015405,0.0011068,0.0044191,0.0098606,0.038903,0.0031932,0.011366,0.00037042,0.010574,0.016335,0.023469,0.021787,0.025498,0.00075542,0.0067173,0.012094
0.025995,0.021287,0.033214,0.0027776,1.01E-04,0.031272,0.00014439,0.01186,3.19E-06,0.0171,0.0011512,7.29E-06,0.005784,0.010464,0.019442,0.050398,0.0076531,0.021952,0.00012738,0.021232,0.038517,0.029933,0.050381,0.018694,8.64E-06,0.034978,0.028885
0.022649,0.013993,0.03028,0.0004892,3.59E-04,0.021381,0.0088709,0.02804,0.0088483,0.0092956,0.0078789,0.00031519,0.010363,0.0084425,0.012945,0.052764,0.0074556,0.012668,0.00098,0.027672,0.036882,0.03576,0.017377,0.019005,0.0030067,0.027754,0.039087
0.017686,0.009328,0.021692,0.00086469,5.55E-04,0.028614,0.0085152,0.018669,0.01607,0.020472,0.016329,0.0044753,0.011163,0.018763,0.0067821,0.035009,0.020107,0.0077848,0.00075703,0.012483,0.036581,0.02489,0.013131,0.037838,0.006729,0.023618,0.025091
0.0093101,0.0073279,0.0067576,4.83E-05,1.36E-04,0.025185,1.24E-05,0.017771,6.66E-06,0.003296,8.24E-05,2.21E-05,0.0025581,0.0050823,0.0081957,0.031485,0.0034315,0.0044461,1.73E-06,0.0028883,0.02783,0.034695,0.019307,0.019406,0.0043651,0.0046724,0.011186
0.033452,0.050462,0.035455,0.001595,0.00049954,0.06132,0.0060326,0.0064628,0.002679,0.020826,0.0075971,0.0001681,0.014011,0.02816,0.058631,0.069877,0.028473,0.041004,0.0015775,0.024426,0.048704,0.046339,0.04599,0.044962,0.0055495,0.037343,0.022628
0.013811,0.0014644,0.0045924,5.02E-06,3.21E-07,0.014932,4.65E-06,0.0064294,3.41E-07,0.0080795,0.00068224,1.96E-06,0.0015821,0.00082395,0.0014926,0.036454,0.0019263,0.0026363,2.03E-06,0.0040468,0.015561,0.0050176,0.0055624,0.01407,1.02E-05,0.022842,0.012736
0.018136,0.002275,0.013499,7.01E-06,2.25E-06,0.016443,6.91E-06,0.0056863,2.26E-06,0.0059256,3.11E-05,1.39E-08,0.0024469,0.0010822,0.0029006,0.032153,0.0010563,0.00074073,4.16E-06,0.0060679,0.0303,0.016372,0.0086364,0.011192,2.55E-05,0.035687,0.026325
0.0081982,0.0059262,0.013209,0.0024826,0.00022834,0.03466,4.39E-06,0.0055771,9.57E-05,0.015348,0.00047835,2.29E-05,0.0045356,0.004172,0.0057689,0.027009,0.0026342,0.0048886,9.64E-06,0.0039782,0.012252,0.030956,0.0056703,0.027918,0.0045373,0.011793,0.0089506
0.0072559,0.0034558,0.020798,2.90E-05,0.00014419,0.018118,2.00E-05,0.0064283,1.34E-05,0.017054,0.0020468,3.46E-05,0.0042065,0.0015901,0.0029729,0.034102,0.0010365,0.0030841,1.24E-05,0.0042982,0.009877,0.034675,0.0044555,0.026829,0.0036159,0.0039152,0.017512
0.023299,0.0089052,0.020795,9.11E-05,0.00014773,0.048739,1.77E-05,0.014917,6.01E-06,0.0049136,1.00E-04,1.01E-05,0.0047216,0.002808,0.0088765,0.066729,0.0055084,0.010117,1.28E-05,0.011791,0.037219,0.048547,0.010631,0.030699,0.0009135,0.031572,0.023819
0.018425,0.010787,0.015521,3.84E-05,0.00099895,0.034873,0.0010709,0.021819,0.00017856,0.013264,0.00042323,1.86E-05,0.0021511,0.002392,0.011082,0.051446,0.0025693,0.011126,0.00010085,0.0055812,0.017208,0.026424,0.029294,0.034764,0.004606,0.017332,0.014815
0.0061322,0.039249,0.0066018,7.09E-05,0.0005117,0.041882,0.00040653,0.023176,0.00038305,0.0056358,5.93E-05,0.0012924,0.0084005,0.0031979,0.030634,0.038347,0.0053475,0.044983,5.65E-06,0.0075041,0.020055,0.032233,0.034651,0.032953,0.0040717,0.012534,0.0098114
0.0011909,0.003011,0.011821,0.0028436,5.98E-06,0.048617,0.00014187,0.0049534,7.26E-08,0.0076347,5.32E-05,2.36E-05,0.0020645,0.0040463,0.0022316,0.029639,0.001732,0.0042942,0.00010248,0.0047183,0.01155,0.032374,0.0076199,0.045244,0.0046165,0.013773,0.0090254
0.0058953,0.0079797,0.0082653,0.00037102,0.00015048,0.038451,0.00070601,0.023414,0.00065634,0.012107,0.00039822,0.0014383,0.0088479,0.0045643,0.0085551,0.04081,0.0039629,0.0098167,8.97E-07,0.0042143,0.015363,0.02792,0.021879,0.040257,0.0045171,0.0043306,0.0090344
0.0067701,0.029397,0.011224,0.0012079,6.42E-05,0.035788,0.0036442,0.014255,0.0065031,0.009914,0.0018638,0.00027396,0.0048591,0.0062384,0.031808,0.041792,0.005741,0.049719,0.0013229,0.017907,0.018571,0.024274,0.056859,0.029694,0.0001586,0.025228,0.018191
0.0054692,0.0089131,0.0085543,2.93E-05,0.00087805,0.038098,0.00088691,0.020206,0.00067156,0.015397,0.0090549,0.0041732,0.0054764,0.0057112,0.011032,0.041628,0.0058713,0.0091271,8.81E-06,0.003415,0.017117,0.029806,0.023266,0.037243,0.00085128,0.0078158,0.014476
0.019964,0.01015,0.020904,0.00041923,0.00013862,0.044157,4.60E-06,0.0060429,8.48E-07,0.009183,0.00056102,1.85E-05,0.0071563,0.0049197,0.0045912,0.052986,0.0051001,0.0065449,4.29E-06,0.016031,0.021351,0.04571,0.0092815,0.049939,0.0037002,0.028927,0.017176
0.01125,0.048937,0.020399,0.0014068,0.00062565,0.03964,0.0063391,0.021453,0.0094176,0.017099,0.0078654,0.0072798,0.007442,0.012896,0.052782,0.049314,0.011662,0.052316,0.0002755,0.022183,0.033255,0.053753,0.052021,0.03948,0.0038564,0.022673,0.024168
0.012127,0.010089,0.017233,5.83E-06,0.00024595,0.042913,0.0001378,0.013318,9.61E-05,0.010837,0.00039216,9.28E-06,0.014006,0.0060502,0.0076691,0.045031,0.0040578,0.009972,0.00010603,0.0033664,0.033184,0.059956,0.020691,0.025034,0.0036916,0.0197,0.013567
0.0056917,0.0063687,0.016686,0.0027085,0.00010674,0.046729,0.00017104,0.0095905,0.00010779,0.0055488,0.0020767,4.54E-06,0.0030566,0.0027935,0.0055924,0.046852,0.0037372,0.0055012,9.92E-05,0.0077059,0.022445,0.019446,0.008316,0.026591,0.00038552,0.018729,0.015192
0.01687,0.027024,0.031248,0.0011795,0.00073217,0.044298,0.0060272,0.022433,0.010155,0.023646,0.0081607,0.0061271,0.0096515,0.030187,0.025341,0.056063,0.023508,0.056776,0.0014501,0.023475,0.033897,0.04915,0.031862,0.042934,0.0088677,0.032006,0.042029
0.008387,0.001886,0.014095,0.00052234,0.00013409,0.021112,2.93E-05,0.0053353,1.56E-05,0.015078,0.00058195,4.04E-05,0.0023106,0.0037086,0.0038156,0.037062,0.0043915,0.0032703,6.88E-06,0.009281,0.01212,0.030024,0.0077179,0.034887,0.0035523,0.012868,0.021875
0.0064099,0.0045719,0.013561,2.91E-05,0.00015126,0.026141,8.95E-06,0.013361,2.92E-05,0.012294,0.0013042,0.00017832,0.0088433,0.0029673,0.0068362,0.024129,0.0011279,0.0030505,7.44E-06,0.0085933,0.018347,0.041342,0.0090771,0.020301,0.0039229,0.011083,0.013972
0.007441,0.0091905,0.013177,0.0027041,0.00022914,0.024513,0.00052275,0.023418,0.00081973,0.0087863,0.00040934,0.00099372,0.001917,0.0042251,0.0080544,0.037144,0.0041464,0.0093643,9.83E-05,0.0054716,0.013559,0.021337,0.022497,0.017914,0.00036405,0.0059406,0.020499
0.0040303,0.0074148,0.013954,0.00023469,0.00097004,0.025292,0.0011106,0.018209,0.00299,0.01613,0.0072198,0.00076609,0.00489,0.017685,0.0078569,0.034002,0.019342,0.0071483,0.00010471,0.0029054,0.010725,0.022911,0.017606,0.023325,0.0062523,0.0059574,0.014446
0.021701,0.055975,0.021257,0.00021379,0.00023443,0.051657,0.0064981,0.014412,0.00010887,0.014398,0.00043674,0.00055777,0.020681,0.0089395,0.056134,0.059614,0.011582,0.056674,0.0015259,0.025901,0.03334,0.055934,0.063005,0.038251,0.0039408,0.024514,0.021946
0.0035131,0.0063793,0.0066849,0.0004982,0.0008118,0.017474,0.0051151,0.0098392,0.0031198,0.010663,0.016214,0.0041118,0.0023921,0.019881,0.0050624,0.022637,0.017262,0.0053001,0.00019178,0.0016447,0.0057492,0.011001,0.011007,0.019512,0.0032175,0.0041865,0.012666
0.0033958,0.0062261,0.013721,4.07E-05,0.00015381,0.037559,2.85E-05,0.011503,1.28E-05,0.014429,9.10E-05,1.68E-05,0.005617,0.0032227,0.005375,0.033878,0.0025993,0.0067498,1.66E-05,0.0080344,0.016688,0.037587,0.012508,0.044248,0.0035341,0.0066513,0.011234
0.011695,0.0069,0.029757,0.00012731,2.07E-05,0.038002,3.80E-05,0.00627,7.86E-06,0.016485,0.00037846,0.00013535,0.010537,0.0025939,0.0084835,0.049409,0.0018289,0.0087635,5.77E-06,0.01736,0.023611,0.039488,0.014686,0.024395,1.17E-05,0.021482,0.021769
0.027443,0.031449,0.015086,0.001082,0.00047694,0.045039,0.0064137,0.021212,0.0026925,0.019804,0.016234,0.00358,0.0057548,0.018434,0.030772,0.044119,0.019014,0.034137,0.00089454,0.006675,0.025972,0.041027,0.03752,0.036516,0.00033871,0.017019,0.018302
0.0078092,0.019852,0.018814,0.00038947,0.0008242,0.042115,0.00076497,0.020955,0.00067461,0.0083281,8.44E-05,0.0014725,0.0074455,0.0048137,0.012042,0.050494,0.0038394,0.021357,1.83E-06,0.0056921,0.017527,0.046087,0.028953,0.037674,0.0044399,0.0091997,0.014535
0.00803,0.0045006,0.019106,4.68E-05,2.39E-05,0.033211,2.39E-05,0.015535,0.00010734,0.017474,0.00083968,0.00034719,0.0032925,0.0010557,0.0052634,0.042,0.0018616,0.0065465,4.05E-06,0.0081096,0.014392,0.02089,0.01217,0.025606,1.84E-05,0.01439,0.028359
0.0092929,0.0030847,0.013924,5.46E-05,9.16E-06,0.011186,1.18E-05,0.016105,8.61E-06,0.0070096,0.00061597,1.84E-05,0.0018588,0.005124,0.0036965,0.010435,0.0050673,0.0034619,1.47E-06,0.0031583,0.026586,0.01476,0.012049,0.009812,1.42E-05,0.0028721,0.018719
0.0074985,0.0025789,0.017141,0.0027367,1.44E-05,0.019731,0.00014748,0.0074932,0.00011137,0.015895,5.48E-05,0.00035239,0.0013902,0.0010785,0.0029693,0.026568,0.0011472,0.0037797,0.00010489,0.0050569,0.010516,0.01652,0.0058203,0.013288,1.40E-05,0.0093694,0.013747
0.032098,0.048037,0.031714,0.00028931,0.00026189,0.053877,0.0049501,0.0075244,0.0026954,0.020899,0.0076625,0.00031404,0.012715,0.023307,0.053727,0.067197,0.028951,0.052471,0.00036177,0.027844,0.063686,0.058233,0.042233,0.055827,0.0094151,0.045556,0.033196
0.0045926,0.0071246,0.014919,2.34E-05,0.00015126,0.025991,2.38E-05,0.012507,1.55E-05,0.012373,6.86E-05,0.00032946,0.0060953,0.0036457,0.0069805,0.030134,0.0047125,0.0070745,8.23E-06,0.0019948,0.01674,0.0433,0.015837,0.02247,0.0036297,0.0073601,0.016611
0.0093081,0.0049498,0.020363,5.14E-06,0.00013409,0.034425,7.93E-06,0.0093516,3.34E-07,0.0059009,0.00088338,1.17E-05,0.0034209,0.0032943,0.006752,0.046944,0.0040232,0.0061176,2.93E-06,0.006011,0.035451,0.0502,0.01438,0.032772,0.0038997,0.020618,0.017984
0.010272,0.036298,0.02662,8.53E-06,0.0001318,0.038305,1.81E-05,0.0053303,3.72E-07,0.011718,0.0011848,9.97E-06,0.0045158,0.0071398,0.036528,0.052687,0.0068401,0.052957,1.28E-05,0.018415,0.037811,0.046573,0.054678,0.035945,0.0035517,0.028197,0.017576
0.0089329,0.001395,0.016812,0.00066939,5.41E-05,0.016951,0.002652,0.014359,0.0064979,0.01323,0.0042972,0.00025596,0.0031696,0.0036775,0.0023746,0.030904,0.0026422,0.0027851,6.22E-06,0.004741,0.014324,0.01452,0.0038366,0.0088622,7.28E-06,0.0094252,0.023613
0.015009,0.0068871,0.014498,0.00082106,0.00081345,0.031995,0.00073972,0.012866,0.00066007,0.012959,0.00068018,0.0011437,0.0092389,0.0039838,0.0068562,0.037756,0.0042912,0.0081934,1.95E-07,0.0066562,0.014306,0.038366,0.018903,0.031195,0.004255,0.016243,0.01896
0.013991,0.0095419,0.018791,5.21E-05,0.00022945,0.038886,0.000147,0.017321,6.55E-06,0.009777,0.001408,1.24E-05,0.0041992,0.0037234,0.0077471,0.035129,0.0043176,0.008173,9.42E-05,0.0021545,0.017863,0.020527,0.017056,0.030209,0.00090809,0.012261,0.01151
0.015322,0.0041855,0.008977,6.83E-06,0.00013407,0.01703,6.95E-06,0.010803,2.92E-07,0.0026988,0.0011632,1.03E-05,0.0023755,0.0042742,0.0025467,0.030999,0.002937,0.0029897,3.29E-06,0.0062969,0.010793,0.033243,0.0039531,0.02585,0.0035577,0.02506,0.0070892
